FIRE_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_TIME,CONT_DATE,CONT_TIME,FIRE_SIZE,LATITUDE,LONGITUDE
CANDLE,1998,2450925.5,2000,2450925.5,2035,0.1,34.23833333,-117.8083333
GAGING,1998,2450857.5,1745,2450857.5,2000,0.1,34.21666667,-117.6666667
CAR,1998,2450913.5,2326,2450913.5,2355,0.1,34.34,-118.3466667
BOX,1998,2450923.5,1530,2450923.5,1550,0.1,34.25833333,-118.1016667
STERLING,1998,2450944.5,120,2450944.5,200,0.1,34.23666667,-118.1866667
EASTER,1998,2450918.5,825,2450918.5,930,0.1,32.84666667,-116.5483333
TECATE,1998,2450937.5,930,2450937.5,1000,0.1,32.82333333,-116.5566667
DALLAS,1998,2450942.5,1200,2450942.5,1245,0.1,32.82,-116.5866667
POISON,1998,2450948.5,2035,2450948.5,2100,0.1,34.53333333,-118.4416667
TURNOUT,1998,2450928.5,236,2450928.5,315,0.1,34.28,-117.8466667
TOYOTA,1998,2450936.5,830,2450936.5,1000,0.1,34.31333333,-117.86
CHARCOAL,1998,2450950.5,1430,2450950.5,1449,0.1,34.23,-117.775
UNUSUAL,1998,2450953.5,1541,2450953.5,1615,0.1,34.25666667,-117.8416667
TROUT,1998,2450955.5,900,2450955.5,1200,0.1,34.24166667,-117.6466667
RUSSIAN,1997,2450673.5,1800,2450675.5,1100,0.7,41.25833333,-122.9783333
FARMER,1998,2450986.5,1630,2450987.5,200,0.1,41.43333333,-122.995
MINERS,1998,2450958.5,945,2450958.5,1000,0.1,32.87,-116.5183333
AIRPLANE,1998,2450971.5,1458,2450971.5,1600,0.1,32.82166667,-116.595
MEDIAN,1998,2450997.5,1047,2450997.5,1130,0.3,32.835,-116.7516667
LUTHER,1998,2450990.5,645,2450990.5,730,0.3,41.86,-123.5
RANCH,1998,2450995.5,1430,2450995.5,1500,0.3,41.83666667,-123.2
FOOLS,1998,2450904.5,1430,2450904.5,1520,0.2,41.72333333,-123.655
CABIN,1998,2450991.5,30,2450991.5,145,0.3,41.84666667,-123.3766667
DISPOSAL,1998,2451002.5,1445,2451002.5,1700,0.5,41.79,-124.0233333
MYRTLE,1998,2450969.5,1830,2450969.5,1930,0.1,41.80166667,-124.055
BLUFF CREEK,1998,2451002.5,2127,2451002.5,2236,1,41.24,-123.655
REESE,1998,2450989.5,1200,2450989.5,1345,3.5,41.325,-123.5316667
INDEPENDENCE,1998,2451011.5,1549,2451011.5,2000,0.1,39.42666667,-120.3166667
C.T.A.,1998,2450913.5,1545,2450913.5,1930,0.1,37.82166667,-119.9816667
TALL,1998,2450971.5,1000,2450971.5,1530,0.2,38.26166667,-120.0083333
DONNELLS,1998,2451010.5,1538,2451011.5,1800,0.5,38.34944444,-119.8863889
EAGLE,1998,2451013.5,700,2451013.5,1511,0.3,38.30333333,-119.825
PIKE,1998,2451020.5,842,2451020.5,1043,0.1,38.26666667,-119.9733333
CASCADE LAKE,1998,2450973.5,1416,2450973.5,1500,0.1,38.94666667,-120.0883333
SAW MILL,1998,2450994.5,1110,2450994.5,1212,0.1,38.88666667,-120.015
SAXTON,1998,2451000.5,1725,2451001.5,1822,0.1,38.88833333,-119.9833333
AZURE,1998,2451013.5,1805,2451013.5,1900,0.1,38.90166667,-120.1266667
NAVAJO,1998,2451013.5,1358,2451013.5,1444,0.1,38.925,-119.9216667
HUNGRY,1998,2450965.5,1141,2450965.5,1235,0.3,35.67166667,-118.48
OAK,1998,2451004.5,1135,2451004.5,2000,115,35.48,-118.7466667
LONG,1998,2451019.5,915,2451019.5,1700,0.1,35.87666667,-118.1783333
ALPINE,1998,2451032.5,1422,2451032.5,1800,0.2,35.585,-118.4666667
HORSESHOE,1998,2450968.5,1134,2450968.5,1200,0.1,36.75,-118.8966667
SANDY,1998,2450972.5,230,2450972.5,800,0.5,35.585,-118.525
HALL,1998,2450982.5,2131,2450982.5,2359,0.1,36.74166667,-119.0033333
OLIVER,1998,2450984.5,1736,2450986.5,1200,250,35.70166667,-118.1816667
MOWER,1998,2450986.5,1453,2450986.5,1515,0.1,35.75333333,-118.4183333
NORTH,1998,2451007.5,801,2451007.5,835,0.2,35.69,-118.475
SOUTH,1998,2451012.5,1730,2451012.5,1800,0.1,35.65833333,-118.4383333
BONITA,1998,2451014.5,1608,2451014.5,2000,0.1,36.04166667,-118.32
TROUT,1998,2451014.5,1815,2451015.5,1300,0.1,35.98333333,-118.3166667
BARLOW COMPLEX,1998,2451012.5,1120,2451012.5,1330,10,35.635,-118.4766667
DEAD,1998,2451018.5,1751,2451020.5,800,0.2,35.93166667,-118.345
RED,1998,2450984.5,1715,2450984.5,2000,0.1,35.65833333,-118.4366667
SHOOTER,1998,2451009.5,730,2451009.5,1100,0.1,40.21666667,-123.2966667
BRANNAN,1998,2451021.5,1834,2451021.5,1955,0.1,40.95,-123.68
WALLEN,1998,2450986.5,1210,2450986.5,1300,0.1,40.87833333,-123.5066667
CHINA,1998,2450987.5,1600,2450987.5,1700,0.1,40.87833333,-123.5233333
CLUTCH,1998,2451023.5,1641,2451023.5,2050,0.1,41.90194444,-120.79
ABC MISC,1998,2451016.5,1930,2451017.5,1030,0.1,41.87305556,-120.7705556
BSFMU,1998,2451016.5,2030,2451017.5,1100,0.1,41.85861111,-120.6547222
CONNER,1998,2451019.5,1445,2451019.5,1530,0.1,41.305,-120.9033333
LOST BSFMU,1998,2450986.5,1735,2450987.5,1800,0.1,41.70972222,-120.5522222
#201,1998,2450968.5,1745,2450968.5,1900,0.1,41.87305556,-120.7705556
CONDO,1998,2450972.5,1515,2450972.5,1630,0.1,41.75305556,-121.3047222
RNA BSFMU,1998,2451017.5,1035,2451017.5,1200,0.1,41.78583333,-120.6161111
BSFMU,1998,2451018.5,1430,2451018.5,1500,0.1,41.7675,-120.6102778
PINE BSFMU,1998,2451017.5,1005,2451017.5,1459,0.1,41.70972222,-120.5522222
SAND,1998,2450993.5,1130,2450993.5,1200,0.2,38.185,-120.1566667
DOG,1998,2451019.5,1800,2451019.5,1900,0.1,38.00166667,-120.1483333
GRIFFON,1998,2451015.5,930,2451015.5,1030,0.1,41.85666667,-123.8666667
HAYSTACK,1998,2451021.5,1230,2451022.5,1800,1,41.91666667,-123.6733333
MYRTLE 2,1998,2451028.5,1100,2451028.5,1300,0.1,41.80166667,-124.055
POLLARD,1998,2451001.5,1610,2451001.5,1630,0.1,40.99166667,-122.4133333
LAMOINE,1998,2450940.5,1320,2450940.5,1400,0.1,40.97833333,-122.4333333
MAZDA,1998,2451034.5,938,2451034.5,1010,0.1,40.935,-122.4133333
DODGE,1998,2451035.5,1025,2451035.5,1036,0.1,40.77,-122.3116667
QUAIL,1998,2451024.5,915,2451024.5,1030,0.1,40.61,-123.4116667
VAN,1998,2451027.5,1700,2451027.5,1725,0.1,40.39666667,-123.2133333
TRAILER,1998,2451031.5,1027,2451031.5,1055,0.1,40.87333333,-122.37
36,1998,2451019.5,1845,2451019.5,2030,0.1,37.98166667,-120.0633333
BROWN,1998,2451017.5,900,2451017.5,1400,0.1,40.98166667,-122.595
BILLIE,1998,2451017.5,900,2451017.5,1900,0.1,40.98833333,-122.6166667
COFFEE,1998,2451017.5,1100,2451018.5,1150,0.1,40.98833333,-122.62
HORSEFLAT,1998,2451021.5,830,2451021.5,1400,0.2,41.15333333,-122.705
RATTLEBRUSH,1998,2451018.5,1900,2451018.5,2300,0.1,40.895,-122.5583333
COTTONWOOD,1998,2450983.5,1545,2450983.5,1600,0.1,39.54166667,-120.3166667
LOYALTON,1998,2451020.5,1535,2451020.5,1900,0.1,39.66166667,-120.1416667
AMERICAN,1998,2451033.5,800,2451033.5,945,0.1,39.18666667,-120.6033333
MANZANITA,1998,2451003.5,739,2451003.5,1000,0.1,39.145,-120.7783333
HAWKINS,1998,2451022.5,800,2451022.5,1800,1.5,41.09833333,-122.03
CEDAR,1998,2450997.5,1700,2450997.5,1718,0.1,40.78833333,-123.4433333
SOLDIER,1998,2451019.5,1220,2451020.5,2200,0.1,41.09833333,-123.41
MARTIN,1998,2451020.5,1000,2451020.5,2300,0.1,40.99166667,-123.1416667
BAKE,1998,2451021.5,1601,2451022.5,1200,0.1,40.99333333,-123.325
BRIDGE,1998,2451055.5,1235,2451055.5,1316,0.1,40.77,-123.1283333
BARNEY,1998,2451007.5,2120,2451008.5,400,1,40.825,-123.1233333
AZALEA,1998,2451038.5,1915,2451038.5,1952,0.1,41.84333333,-123.98
VELMA,1998,2451012.5,1400,2451012.5,1800,0.1,38.925,-120.1566667
MCKINNEY,1998,2451020.5,1524,2451020.5,1617,0.1,39.025,-120.1566667
SENECA,1998,2451026.5,1226,2451026.5,1537,0.1,38.87,-119.9033333
MONTREAL,1998,2451029.5,530,2451029.5,658,0.1,38.855,-119.9216667
PIONEER,1998,2451031.5,154,2451031.5,210,0.1,38.91666667,-119.9216667
SOUTH COAST,1998,2450957.5,1748,2450957.5,1930,0.1,35.97833333,-121.4433333
GORDA,1998,2451000.5,1315,2451000.5,1356,0.2,35.87666667,-121.4438889
POST,1998,2450997.5,530,2450997.5,730,0.1,36.26,-121.775
TABLE,1998,2450963.5,1511,2450963.5,1514,0.1,34.67333333,-119.3083333
PINE,1998,2450978.5,1330,2450978.5,1500,5,35.01305556,-120.1369444
BUSH,1998,2450999.5,1145,2450999.5,1159,0.1,34.68833333,-118.945
CONDOR,1998,2451011.5,1440,2451012.5,1800,40,34.855,-119.185
BROWN,1998,2451038.5,1645,2451038.5,1930,0.1,34.72333333,-119.05
SAWMILL,1998,2451039.5,1700,2451040.5,600,0.1,34.78166667,-119.1566667
HARDLUCK,1998,2450994.5,1116,2450994.5,1800,0.5,34.74166667,-118.9566667
OVERFLOW,1998,2451027.5,1530,2451027.5,1800,0.1,34.47694444,-118.7691667
DAY,1998,2451010.5,1605,2451010.5,1700,0.1,34.46972222,-118.7763889
FRIENDS,1998,2450971.5,1435,2450971.5,1445,0.1,34.485,-119.2933333
BRIDGE,1998,2450990.5,1850,2450990.5,1930,0.1,40.77166667,-122.3033333
HAY,1998,2450994.5,1615,2450994.5,1630,0.1,40.86333333,-122.36
WATERS,1998,2451009.5,800,2451009.5,1030,0.2,40.785,-122.3433333
MAMMOTH,1998,2451012.5,1745,2451013.5,2049,1.5,40.79666667,-122.42
MINNESOTA,1998,2451016.5,2315,2451017.5,1500,0.1,40.87166667,-122.205
MYRTLE 3,1998,2451042.5,1600,2451042.5,1630,0.1,41.80166667,-124.055
MOHAWK,1998,2451031.5,848,2451031.5,1025,0.1,38.85833333,-120.015
BURR,1998,2451032.5,1404,2451032.5,1420,0.1,38.87,-119.9216667
RALPH,1998,2451032.5,715,2451032.5,810,0.2,38.925,-119.9216667
FOUNTAIN,1998,2451038.5,703,2451038.5,930,0.8,38.885,-119.9216667
GRANITE,1998,2451033.5,1347,2451033.5,2000,1,41.18,-122.8366667
GOE,1998,2450985.5,1530,2450985.5,1630,0.1,40.62666667,-123.3783333
DITCH,1998,2451001.5,2200,2451001.5,2300,0.1,40.41833333,-123.19
SPRING,1998,2451017.5,1654,2451017.5,1900,0.1,40.59166667,-123.2683333
DRINKWATER,1998,2451017.5,1700,2451017.5,2300,0.1,40.555,-123.26
SHIRLEY,1998,2451039.5,1630,2451040.5,1400,0.1,39.20833333,-120.26
WOODCHOPPER,1998,2450982.5,1530,2450982.5,2100,2,39.39666667,-120.15
SUNFLOWER,1998,2451038.5,1745,2451038.5,2000,0.1,39.185,-120.4333333
DUNCAN,1998,2451038.5,2000,2451038.5,2145,0.1,39.17,-120.4416667
SNOWFLOWER,1998,2451039.5,959,2451039.5,1520,0.1,39.16833333,-120.43
LAKE,1998,2451038.5,1600,2451038.5,2100,0.1,39.455,-120.2983333
SARDINE,1998,2451040.5,1100,2451040.5,1200,0.2,39.52833333,-120.205
MAIDEN,1998,2451038.5,1800,2451039.5,1130,0.1,39.54166667,-120.4283333
BONTA,1998,2451038.5,1810,2451039.5,1700,0.2,39.54166667,-120.41
SUGAR,1998,2451022.5,2115,2451023.5,1130,0.4,41.80055556,-120.3458333
BLACK,1998,2451021.5,1515,2451021.5,1800,0.3,41.50722222,-121.4202778
SAND,1998,2451019.5,1745,2451019.5,2005,0.1,41.69527778,-121.4202778
NEWELL,1998,2451020.5,1533,2451020.5,2011,2.5,41.82944444,-121.2916667
CDF #1,1998,2451018.5,1349,2451018.5,1500,0.1,41.33416667,-121.155
GREEN,1998,2451025.5,1410,2451025.5,1700,0.1,41.85861111,-120.6161111
LOST,1998,2451001.5,2015,2451002.5,1130,0.1,41.15972222,-120.1397222
SOUP,1998,2451016.5,2030,2451017.5,1900,0.1,41.305,-120.2547222
FLOURNOY,1998,2451011.5,1448,2451011.5,1830,2,41.24666667,-120.3311111
FANDANGO,1998,2451024.5,1230,2451024.5,2200,0.5,41.86944444,-120.2522222
BUCK,1998,2451021.5,1130,2451021.5,1530,0.2,41.74361111,-120.2725
PINE,1998,2451026.5,1800,2451026.5,2000,0.2,41.98694444,-120.1813889
JENNESS,1998,2451032.5,1928,2451033.5,700,0.5,38.13833333,-120.0533333
INGALLS,1998,2451000.5,1956,2451001.5,1141,0.1,39.98833333,-120.59
STILES,1998,2450985.5,2300,2450986.5,200,0.1,40.14555556,-120.3041667
STONEY,1998,2450966.5,1537,2450966.5,1930,0.1,40.075,-120.3833333
SCOTT,1998,2450971.5,2000,2450972.5,1230,0.1,39.83,-120.1016667
PEAK,1998,2450985.5,2100,2450986.5,1330,0.1,39.88833333,-120.3383333
BECKWOURTH,1998,2450995.5,1630,2450995.5,1800,0.1,39.79583333,-120.48
FEATHER,1998,2450997.5,1900,2450997.5,2000,0.1,39.78166667,-120.5033333
COW,1998,2451000.5,1910,2451000.5,2100,0.1,39.88833333,-120.5583333
TOLEN,1998,2451001.5,700,2451001.5,1300,0.1,40.135,-120.9683333
CROCKER,1998,2451001.5,700,2451001.5,1015,0.1,39.885,-120.405
BIG,1998,2451000.5,2037,2451001.5,2019,0.1,40.15666667,-120.4666667
ELEPHANT,1998,2451019.5,1600,2451020.5,1330,0.5,40.06333333,-120.605
THOMPSON,1998,2451020.5,1915,2451020.5,2030,0.1,39.925,-120.8683333
KETTLE,1998,2451021.5,600,2451021.5,1100,0.1,40.14,-120.7366667
BOAT,1998,2451022.5,1730,2451022.5,1915,0.1,40.17833333,-121.0966667
BELL,1998,2451027.5,1510,2451027.5,1600,0.1,39.94833333,-120.9133333
EL CAMINO,1998,2451044.5,1230,2451044.5,1500,0.1,34.83444444,-119.09
MILLER,1998,2451008.5,1310,2451008.5,1900,18,36.25833333,-121.4583333
THOMPSON,1998,2451042.5,600,2451043.5,1800,7,37.99833333,-120.0716667
RIVER,1998,2451040.5,1755,2451040.5,1915,0.2,38.005,-120.1533333
LINDSEY,1998,2451022.5,911,2451022.5,1100,0.1,39.41166667,-120.6516667
MOSSY,1998,2451026.5,1500,2451026.5,1745,0.1,39.36666667,-120.465
SHELLY,1998,2451048.5,1015,2451048.5,1025,0.1,41.90166667,-123.8666667
HORSE FLAT,1998,2451048.5,1335,2451048.5,1345,0.1,41.73166667,-123.8866667
ROWDY,1998,2451048.5,1945,2451049.5,200,1,41.95166667,-124.025
MYRTLE 4,1998,2451048.5,1110,2451048.5,1120,0.1,41.80166667,-124.055
BIG FLAT 1,1998,2451048.5,1205,2451048.5,1215,0.1,41.68833333,-123.9016667
BIG FLAT 2,1998,2451048.5,1220,2451048.5,1230,0.1,41.68833333,-123.9016667
BIG FLAT 3,1998,2451048.5,1235,2451048.5,1245,0.1,41.68833333,-123.9016667
CHIMNEY FLAT 1,1998,2451048.5,1300,2451048.5,1310,0.1,41.69,-123.9066667
CHIMNEY FLAT 2,1998,2451048.5,1320,2451048.5,1330,0.1,41.69,-123.9066667
CHIMNEY FLAT 3,1998,2451048.5,1325,2451048.5,1335,0.1,41.69,-123.9066667
DRY LAKE,1998,2451048.5,1350,2451048.5,1400,0.1,41.74333333,-123.8783333
CHINA MINE,1998,2451048.5,1340,2451048.5,1350,0.1,41.71166667,-123.8966667
TENT,1998,2451054.5,1030,2451054.5,1035,0.1,34.50166667,-119.5483333
GOLF,1998,2451023.5,1400,2451023.5,1610,0.1,34.54166667,-119.8816667
POTRERO,1998,2451037.5,1706,2451037.5,2300,35,34.63333333,-119.405
HURDY GURDY,1998,2451047.5,1100,2451047.5,1400,0.3,41.68666667,-123.9116667
COOPER FLAT,1998,2451052.5,1330,2451052.5,1340,0.1,41.83722222,-124.0305556
PATRICK'S CREEK,1998,2451051.5,1140,2451051.5,1150,0.1,41.88333333,-123.85
SOUTH KELSEY,1998,2451051.5,1340,2451051.5,1350,0.1,41.65666667,-123.865
BSFMU,1998,2451045.5,1100,2451045.5,1200,0.1,41.78583333,-120.6352778
CLARK,1998,2451001.5,1935,2451001.5,2100,0.2,41.23222222,-120.8269444
CDF #2,1998,2450996.5,1145,2450996.5,1200,0.1,41.50722222,-121.3047222
BEELER,1998,2451020.5,1715,2451020.5,1900,0.1,41.49277778,-121.1116667
KELLOGG,1998,2451023.5,1625,2451023.5,2000,0.1,41.90194444,-120.79
CHICKEN,1998,2451026.5,849,2451026.5,1100,0.1,40.98527778,-120.7697222
HARROWBED,1998,2451032.5,1554,2451032.5,1645,0.1,41.27583333,-120.7888889
WASHINGTON I,1998,2451045.5,1630,2451045.5,1900,0.1,41.47833333,-120.9766667
WASHINGTON II,1998,2451045.5,2000,2451045.5,2100,0.1,41.46388889,-120.9380556
BSFMU,1998,2451045.5,1030,2451045.5,1130,0.1,41.815,-120.6547222
BUCHER,1998,2451046.5,1315,2451046.5,1800,0.1,41.57944444,-120.9188889
MANTER,1998,2451013.5,1430,2451015.5,1800,15,35.83833333,-118.2883333
BAR,1998,2451034.5,1758,2451034.5,2000,0.1,35.47666667,-118.7216667
BRUSH,1998,2451036.5,1452,2451036.5,2000,0.1,35.97166667,-118.405
PINE,1998,2451036.5,1345,2451036.5,2000,0.1,36.02333333,-118.1866667
SHERMAN,1998,2451036.5,1453,2451036.5,1930,0.1,36.00333333,-118.3733333
BALD,1998,2451036.5,1946,2451038.5,800,0.1,36.02333333,-118.2333333
HOOKER,1998,2451038.5,1242,2451038.5,1430,0.1,36.1,-118.2016667
ALBACORE,1998,2451038.5,1410,2451039.5,100,0.1,36.07666667,-118.3066667
BASS,1998,2451038.5,1410,2451039.5,1000,0.1,36.07666667,-118.3233333
SIRRETTA,1998,2451039.5,1756,2451040.5,900,0.1,35.945,-118.325
LION,1998,2451039.5,1913,2451040.5,1300,0.1,36.10666667,-118.3283333
SODA,1998,2451039.5,1913,2451040.5,1700,0.1,36.14333333,-118.3616667
KANGAROO,1998,2451040.5,945,2451045.5,1900,0.1,35.92166667,-118.42
GULF,1998,2451042.5,1610,2451042.5,1800,0.5,35.73166667,-118.4283333
AUXILIARY,1998,2451048.5,400,2451048.5,450,1,35.63833333,-118.465
BLACK,1998,2451038.5,1410,2451039.5,1100,0.1,36.09833333,-118.285
ELK,1998,2451043.5,1203,2451043.5,1545,0.2,35.59333333,-118.49
MEYERS,1998,2451044.5,1500,2451044.5,1600,9,35.58166667,-118.4733333
LAKELAND,1998,2451049.5,1610,2451049.5,1800,5,35.63833333,-118.4566667
WARREN,1998,2451050.5,1247,2451050.5,1500,8,35.63333333,-118.4633333
EMERY,1998,2451036.5,1659,2451036.5,2130,0.1,35.99333333,-118.3866667
ROAD,1998,2451039.5,1621,2451039.5,1640,0.1,35.64833333,-118.4583333
LANE,1998,2451047.5,1540,2451047.5,1544,0.1,35.65333333,-118.36
BUMMER,1998,2451038.5,1908,2451039.5,1500,0.1,38.335,-119.9966667
CADILLAC,1998,2451040.5,1330,2451040.5,1600,0.1,38.32666667,-119.9366667
TREE,1998,2451039.5,2130,2451040.5,1400,0.1,38.285,-119.81
HERRING,1998,2451054.5,1300,2451054.5,1400,0.1,38.24666667,-119.9133333
LODI,1998,2451047.5,1350,2451047.5,1500,0.1,38.92333333,-119.9566667
ARMSTRONG,1998,2451039.5,1900,2451040.5,600,0.1,38.81166667,-119.945
FREEMAN,1998,2451006.5,1300,2451007.5,1200,0.5,36.135,-118.53
FISH,1998,2451036.5,1946,2451037.5,1300,0.1,35.96333333,-118.1833333
SHOTGUN,1998,2451015.5,801,2451015.5,1148,0.1,36.325,-118.5066667
COFFEE,1998,2451018.5,2030,2451019.5,1130,12,36.155,-118.7616667
DEER,1998,2451013.5,1831,2451014.5,1900,0.1,36.265,-118.46
PACK,1998,2451026.5,1534,2451027.5,1200,0.1,36.745,-118.7583333
STONEHOUSE,1998,2451057.5,1200,2451057.5,1630,0.1,34.69833333,-119.0366667
TROUT,1998,2451060.5,730,2451060.5,930,0.2,35.255,-120.3916667
GOLDEN,1998,2451056.5,1525,2451057.5,1020,0.1,34.65666667,-119.235
PIANO,1998,2451055.5,1525,2451055.5,1600,0.1,34.68666667,-119.1083333
EXCAVATOR,1998,2451046.5,1100,2451046.5,1200,0.1,35.85833333,-118.5416667
CREEK,1998,2451029.5,1315,2451029.5,1800,1,35.95833333,-118.57
STINE,1998,2451043.5,1623,2451044.5,1800,400,35.68,-118.4116667
LOVELAND,1998,2450986.5,1405,2450986.5,1800,15,32.79,-116.7
ROSE,1998,2450993.5,1045,2450993.5,1055,0.1,32.75,-116.455
OFFRAMP,1998,2451013.5,1805,2451013.5,1820,0.1,33.755,-117.425
BARCELONA,1998,2450999.5,1516,2450999.5,2000,10,33.72166667,-117.4166667
GRADE,1998,2451011.5,910,2451011.5,913,0.1,33.69666667,-117.6166667
BRAKE,1998,2451021.5,1509,2451021.5,1545,0.1,33.605,-117.4883333
WILLOWS,1998,2451006.5,945,2451006.5,1700,5,32.835,-116.7383333
TENT,1998,2450985.5,1315,2450985.5,1330,0.1,32.88833333,-116.48
FOURTEEN,1998,2450998.5,2230,2450998.5,2300,0.1,32.78166667,-116.72
CAN,1998,2451010.5,2207,2451010.5,2330,0.1,33.62166667,-117.39
POND,1998,2451019.5,2147,2451019.5,2345,0.1,33.58666667,-117.4916667
LUCAS,1998,2451048.5,2130,2451049.5,1800,25,35.49333333,-118.7016667
LOST,1998,2451057.5,1216,2451057.5,1600,0.1,36.06833333,-118.185
PEAK,1998,2451043.5,1400,2451043.5,1801,0.1,36.00333333,-118.3733333
ROCK,1998,2451055.5,1410,2451055.5,2000,0.1,35.95166667,-118.1616667
GULCH,1998,2451063.5,1251,2451063.5,1315,0.1,35.67166667,-118.4716667
STRAWBERRY,1998,2451034.5,905,2451034.5,1000,0.1,38.19666667,-120.0083333
PINECREST,1998,2451034.5,1100,2451034.5,1230,0.5,38.2,-119.9933333
WHITTLES,1998,2451060.5,1000,2451060.5,1700,0.1,38.35666667,-120.1366667
RATTLE,1998,2451060.5,1330,2451060.5,1700,0.1,38.375,-120.135
ALPINE,1998,2451059.5,1700,2451059.5,1830,0.1,38.475,-120.0016667
RAMSEY,1998,2451060.5,1200,2451060.5,1400,0.1,38.35833333,-120.17
CORRAL,1998,2451060.5,1200,2451061.5,1700,0.1,38.465,-120.0616667
STATION,1998,2451060.5,1800,2451061.5,1600,0.1,38.475,-120.0366667
BURNT CORRAL,1998,2451061.5,1500,2451061.5,1900,0.3,38.34166667,-120.1716667
PARKING,1998,2451061.5,1000,2451061.5,1800,0.1,38.48166667,-120.0616667
HIGHLAND,1998,2451048.5,1655,2451063.5,1200,0.2,38.46333333,-119.835
GIANELLI,1998,2451059.5,1715,2451064.5,1400,0.1,38.2,-119.9083333
LOGAN,1998,2451048.5,1141,2451048.5,1250,0.1,39.57,-120.6766667
WILD BILL,1998,2451059.5,1731,2451059.5,2100,0.1,39.61333333,-120.465
VISTA,1998,2451062.5,1600,2451062.5,2100,0.1,39.705,-120.4716667
BUDDY,1998,2451062.5,1855,2451063.5,1300,0.1,39.63333333,-120.175
HARDING,1998,2451062.5,2000,2451063.5,1200,0.1,39.6,-120.335
CRAYCROFT,1998,2451063.5,1400,2451063.5,1715,0.1,39.66333333,-120.785
HAWK,1998,2451062.5,843,2451062.5,1641,0.1,39.075,-120.73
WINDY POINT,1998,2451020.5,1720,2451020.5,1745,0.1,41.35833333,-123.4983333
CAMP,1998,2451024.5,1600,2451024.5,1645,2,41.30166667,-123.535
ISHI,1998,2451027.5,550,2451027.5,645,1,41.375,-123.4933333
HWY 96,1998,2451031.5,1606,2451031.5,1830,2,41.26,-123.615
GO-ONE,1998,2451038.5,1610,2451038.5,1615,0.1,41.355,-123.54
BUCK,1998,2451058.5,911,2451058.5,1400,0.1,36.73333333,-118.8133333
DUDE,1998,2451060.5,1110,2451060.5,1800,0.1,36.79833333,-119.1
BURTON,1998,2451063.5,910,2451063.5,1800,0.1,36.76666667,-118.8666667
TROUT,1998,2451060.5,630,2451060.5,2000,0.5,38.07333333,-120.05
LYONS,1998,2451052.5,1248,2451052.5,1446,0.1,38.11,-120.135
MARR,1998,2451009.5,1500,2451009.5,1806,0.1,41.56472222,-120.6808333
BSFMU,1998,2451047.5,1400,2451047.5,1430,0.1,41.73861111,-120.6102778
BSFMU,1998,2451046.5,1100,2451046.5,1430,0.2,41.82944444,-120.6352778
ROCK SPRINGS,1998,2451026.5,1100,2451026.5,1430,0.1,41.305,-120.35
BOWMAN,1998,2451026.5,1300,2451026.5,1600,0.1,41.33388889,-120.3516667
CORPORATION 98,1998,2451040.5,2100,2451041.5,930,1,41.13055556,-120.1975
BSFMU,1998,2451023.5,1330,2451024.5,1100,0.1,41.7675,-120.8611111
WILLOW,1998,2451019.5,1230,2451023.5,1600,0.1,41.91638889,-120.9058333
BSFMU,1998,2451050.5,1100,2451050.5,1110,0.1,41.815,-120.6547222
CDF #3,1998,2451043.5,1830,2451043.5,1940,0.1,40.97055556,-120.9794444
SNAKE,1998,2451067.5,2030,2451068.5,1300,0.1,38.36333333,-120.1283333
HAMMIL 1,1998,2451061.5,1330,2451061.5,1630,0.1,38.27333333,-119.9016667
NIAGRA 1,1998,2451060.5,1100,2451061.5,1500,0.2,38.31166667,-119.8533333
PIKE 2,1998,2451060.5,930,2451061.5,1400,0.1,38.25333333,-119.9833333
PINES,1998,2451061.5,1000,2451062.5,1800,2,38.40666667,-119.8183333
WHEATS,1998,2451060.5,1200,2451064.5,1800,0.1,38.36,-119.9566667
DOUBLE,1998,2451060.5,1200,2451061.5,1300,0.3,38.345,-119.87
BALD,1998,2451061.5,700,2451066.5,1700,0.1,38.36833333,-119.7883333
PIKE 3,1998,2451060.5,930,2451060.5,1100,0.1,38.25833333,-119.9566667
PINECREST 2,1998,2451060.5,630,2451060.5,1800,0.2,38.20666667,-119.9816667
SAND,1998,2451060.5,1100,2451061.5,1200,1,38.40666667,-119.7883333
GROHLS,1998,2451060.5,800,2451064.5,1700,0.1,38.325,-120.0333333
BEARDSLEY,1998,2451060.5,730,2451061.5,1000,0.1,38.22,-120.055
MILL 1,1998,2451059.5,1930,2451061.5,1530,0.1,38.30944444,-119.9580556
CARSON,1998,2451060.5,1200,2451065.5,1700,0.1,38.38333333,-119.705
WATERHOUSE,1998,2451065.5,1000,2451065.5,1400,0.3,38.225,-119.91
THREE,1998,2451060.5,1400,2451064.5,900,0.3,38.25666667,-119.785
CREEK,1998,2451060.5,1200,2451061.5,900,0.1,38.35666667,-119.955
PENSTOCK,1998,2451059.5,1930,2451061.5,1400,0.1,38.31305556,-119.9461111
VISTA,1998,2451060.5,1200,2451063.5,1300,0.3,38.34,-119.9166667
ARNOT,1998,2451061.5,1400,2451063.5,1300,0.1,38.42166667,-119.7833333
HAMMIL 2,1998,2451061.5,1330,2451063.5,1200,0.4,38.275,-119.8683333
LIME,1998,2451065.5,1130,2451065.5,1145,0.1,36.11305556,-121.6247222
GLEASON,1998,2450969.5,1450,2450969.5,1800,2,34.295,-118.29
